# X_0;X_1;R_0;S_0;G_0;I_0
10703;13680;143000;139483;3516;1
17782;22121;143000;146772;-3772;0
15181;25078;143000;145976;-2976;0
14564;21599;143000;144488;-1488;0
12877;28259;143000;145445;-2445;0
12197;13936;143000;140547;2452;1
15820;14357;143000;143067;-67;0
16154;11122;143000;142282;717;1
12845;27770;143000;145272;-2272;0
21669;20997;143000;148986;-5986;0
11343;18680;143000;141458;1541;1
15613;7025;143000;140653;2346;1
15531;23879;143000;145834;-2834;0
12745;19463;143000;142626;373;1
17073;20014;143000;145650;-2650;0
13495;15406;143000;141860;1139;1
15396;24452;143000;145923;-2923;0
11040;14069;143000;139826;3173;1
14906;27466;143000;146536;-3536;0
10244;22801;143000;142013;986;1
16731;15485;143000;144018;-1018;0
13038;12747;143000;140733;2266;1
16190;22914;143000;145969;-2969;0
17946;19542;143000;146079;-3079;0
12277;28071;143000;144991;-1991;0
14737;19023;143000;143802;-802;0
5267;17348;143000;137038;5961;1
12664;26590;143000;144786;-1786;0
12023;24984;143000;143864;-864;0
15703;23384;143000;145794;-2794;0
15301;23802;143000;145659;-2659;0
14755;21513;143000;144588;-1588;0
16507;25162;143000;146876;-3876;0
10815;19164;143000;141260;1739;1
15824;18763;143000;144438;-1438;0
15509;19822;143000;144560;-1560;0
16577;19705;143000;145227;-2227;0
17512;12749;143000;143683;-683;0
16831;24026;143000;146737;-3737;0
14505;23758;143000;145120;-2120;0
14030;25930;143000;145482;-2482;0
8839;14742;143000;138584;4415;1
12565;16378;143000;141549;1450;1
14223;22072;143000;144410;-1410;0
17073;18428;143000;145158;-2158;0
19914;24171;143000;148815;-5815;0
13597;17289;143000;142512;487;1
13976;15075;143000;142074;925;1
17560;21861;143000;146545;-3545;0
16135;23982;143000;146265;-3265;0
12449;17186;143000;141723;1276;1
14464;16615;143000;142874;125;1
13106;11866;143000;140504;2495;1
17576;19391;143000;145789;-2789;0
12017;14703;143000;140667;2332;1
16933;19665;143000;145450;-2450;0
17223;26080;143000;147634;-4634;0
22670;15338;143000;147888;-4888;0
10858;23099;143000;142511;488;1
12538;15284;143000;141191;1808;1
12907;30133;143000;146047;-3047;0
14563;21706;143000;144521;-1521;0
13633;28035;143000;145874;-2874;0
12505;21022;143000;142952;47;1
12103;22125;143000;143029;-29;0
13529;12392;143000;140946;2053;1
15757;18187;143000;144215;-1215;0
18154;24934;143000;147892;-4892;0
17857;20841;143000;146424;-3424;0
15506;11768;143000;142056;943;1
14547;13628;143000;142001;998;1
16771;18698;143000;145043;-2043;0
14197;18215;143000;143195;-195;0
12099;19023;143000;142063;936;1
14049;19092;143000;143370;-370;0
13332;21089;143000;143518;-518;0
13520;9079;143000;139911;3088;1
17550;24405;143000;147329;-4329;0
16220;16692;143000;144056;-1056;0
13072;25152;143000;144608;-1608;0
19467;22120;143000;147883;-4883;0
18137;17260;143000;145497;-2497;0
15883;23011;143000;145797;-2797;0
15660;16199;143000;143534;-534;0
16832;10387;143000;142501;498;1
12824;19617;143000;142725;274;1
17941;21888;143000;146805;-3805;0
15665;21181;143000;145085;-2085;0
16340;20516;143000;145323;-2323;0
14021;16978;143000;142695;304;1
14675;15172;143000;142565;434;1
11043;21750;143000;142214;785;1
15080;21803;143000;144892;-1892;0
15517;26979;143000;146788;-3788;0
14303;15370;143000;142381;618;1
15674;21300;143000;145127;-2127;0
16204;18622;143000;144645;-1645;0
15760;18447;143000;144298;-1298;0
16994;20709;143000;145814;-2814;0
15221;22617;143000;145238;-2238;0
15365;22382;143000;145260;-2260;0
12320;22298;143000;143226;-226;0
14294;20976;143000;144117;-1117;0
14255;20493;143000;143941;-941;0
16969;18489;143000;145108;-2108;0
14636;22236;143000;144734;-1734;0
16867;17299;143000;144671;-1671;0
16229;27439;143000;147400;-4400;0
17447;22340;143000;146620;-3620;0
17081;14759;143000;144023;-1023;0
20129;25087;143000;149241;-6241;0
14627;21920;143000;144630;-1630;0
15145;18667;143000;143961;-961;0
17000;12136;143000;143155;-155;0
18561;24886;143000;148145;-5145;0
12338;15774;143000;141211;1788;1
14351;18188;143000;143288;-288;0
10280;16582;143000;140105;2894;1
16724;24835;143000;146918;-3918;0
14878;13089;143000;142052;947;1
17607;20174;143000;146052;-3052;0
15803;16149;143000;143612;-612;0
14409;28864;143000;146643;-3643;0
18607;6557;143000;142482;517;1
14795;25107;143000;145730;-2730;0
15199;13407;143000;142362;637;1
15239;28214;143000;146988;-3988;0
12917;21781;143000;143459;-459;0
13587;27567;143000;145698;-2698;0
14671;20408;143000;144189;-1189;0
13115;15983;143000;141788;1211;1
19318;14537;143000;145429;-2429;0
17843;16525;143000;145074;-2074;0
18769;17338;143000;145937;-2937;0
16817;23532;143000;146574;-3574;0
14497;16411;143000;142833;166;1
10554;19857;143000;141303;1696;1
12270;16913;143000;141520;1479;1
14405;20437;143000;144023;-1023;0
19116;15095;143000;145470;-2470;0
12752;17419;143000;141995;1004;1
16273;17445;143000;144325;-1325;0
15079;27630;143000;146701;-3701;0
15239;22006;143000;145060;-2060;0
10215;20257;143000;141204;1795;1
12520;17153;143000;141760;1239;1
19320;18904;143000;146787;-3787;0
14313;16390;143000;142705;294;1
16406;19775;143000;145136;-2136;0
18513;18862;143000;146242;-3242;0
13340;18265;143000;142646;353;1
16579;14903;143000;143737;-737;0
16459;23853;143000;146438;-3438;0
17020;25156;143000;147213;-4213;0
16601;19390;143000;145145;-2145;0
16059;8860;143000;141517;1482;1
15949;19634;143000;144791;-1791;0
12116;13797;143000;140451;2548;1
12651;31821;143000;146402;-3402;0
18595;23214;143000;147648;-4648;0
16020;14511;143000;143247;-247;0
13319;22938;143000;144083;-1083;0
17447;19508;143000;145740;-2740;0
17497;22522;143000;146709;-3709;0
19793;15067;143000;145907;-2907;0
11134;24005;143000;142974;25;1
13889;17453;143000;142755;244;1
17955;19285;143000;146006;-3006;0
11121;24753;143000;143198;-198;0
17438;25389;143000;147561;-4561;0
15348;21660;143000;145024;-2024;0
13543;16366;143000;142190;809;1
20386;19820;143000;147775;-4775;0
15595;14497;143000;142962;37;1
17194;23491;143000;146810;-3810;0
11475;19980;143000;141949;1050;1
16940;19061;143000;145267;-2267;0
16023;15740;143000;143630;-630;0
15384;16870;143000;143560;-560;0
13157;28549;143000;145720;-2720;0
16274;26812;143000;147235;-4235;0
11331;17571;143000;141105;1894;1
13680;16739;143000;142396;603;1
12997;21128;143000;143309;-309;0
15586;19432;143000;144489;-1489;0
12334;24670;143000;143972;-972;0
16806;21109;143000;145815;-2815;0
12119;20517;143000;142540;459;1
18443;14541;143000;144854;-1854;0
12206;22765;143000;143296;-296;0
12724;17669;143000;142054;945;1
15645;22413;143000;145454;-2454;0
13664;17874;143000;142738;261;1
14445;15768;143000;142599;400;1
13857;21644;143000;144036;-1036;0
17238;15196;143000;144263;-1263;0
16190;19612;143000;144943;-1943;0
15219;16512;143000;143340;-340;0
12986;19078;143000;142665;334;1
10673;17664;143000;140700;2299;1
16554;25499;143000;147012;-4012;0
19220;19117;143000;146787;-3787;0
11565;22857;143000;142902;97;1
12855;19996;143000;142864;135;1
18465;16845;143000;145584;-2584;0
11146;18564;143000;141292;1707;1
14873;23833;143000;145386;-2386;0
13379;22189;143000;143890;-890;0
11703;23937;143000;143328;-328;0
16204;25299;143000;146719;-3719;0
10676;16042;143000;140199;2800;1
16107;17058;143000;144095;-1095;0
13872;22869;143000;144427;-1427;0
12391;23724;143000;143716;-716;0
14057;20766;143000;143895;-895;0
14398;18737;143000;143490;-490;0
12557;17931;143000;142026;973;1
14369;22731;143000;144711;-1711;0
15448;21698;143000;145102;-2102;0
17619;21320;143000;146416;-3416;0
15183;21987;143000;145017;-2017;0
13534;20766;143000;143551;-551;0
18388;18839;143000;146153;-3153;0
12816;14777;143000;141217;1782;1
13454;21272;143000;143655;-655;0
10370;24914;143000;142753;246;1
17126;21716;143000;146214;-3214;0
16230;13935;143000;143206;-206;0
11072;25365;143000;143356;-356;0
13900;26824;143000;145674;-2674;0
17064;18453;143000;145160;-2160;0
11409;14770;143000;140287;2712;1
16035;16088;143000;143746;-746;0
14498;8817;143000;140474;2525;1
14149;24920;143000;145246;-2246;0
10623;20465;143000;141538;1461;1
15618;19106;143000;144409;-1409;0
14707;18562;143000;143639;-639;0
14943;30211;143000;147413;-4413;0
14389;21154;143000;144235;-1235;0
16662;22474;143000;146144;-3144;0
14977;22043;143000;144899;-1899;0
16897;18422;143000;145040;-2040;0
10963;20160;143000;141667;1332;1
15564;18697;143000;144246;-1246;0
12635;24810;143000;144214;-1214;0
16468;12000;143000;142762;237;1
18181;18044;143000;145769;-2769;0
16043;27123;143000;147180;-4180;0
13494;23457;143000;144360;-1360;0
14188;28205;143000;146292;-3292;0
11934;19103;143000;141979;1020;1
18484;24559;143000;147993;-4993;0
18707;23353;143000;147765;-4765;0
12478;24859;143000;144126;-1126;0
16869;22428;143000;146266;-3266;0
15678;19490;143000;144568;-1568;0
18599;13292;143000;144569;-1569;0
12070;12555;143000;140035;2964;1
13194;24216;143000;144398;-1398;0
17307;15099;143000;144278;-1278;0
12756;15575;143000;141425;1574;1
15467;24485;143000;145980;-2980;0
18576;24455;143000;148021;-5021;0
16515;15431;143000;143859;-859;0
15719;21316;143000;145162;-2162;0
15217;22825;143000;145300;-2300;0
13430;26015;143000;145112;-2112;0
16626;12079;143000;142891;108;1
14313;18702;143000;143423;-423;0
14935;24746;143000;145711;-2711;0
14669;17497;143000;143283;-283;0
11110;24891;143000;143234;-234;0
10190;21208;143000;141483;1516;1
15892;24491;143000;146262;-3262;0
16210;21472;143000;145534;-2534;0
11875;17294;143000;141378;1621;1
16520;24206;143000;146588;-3588;0
16840;20492;143000;145645;-2645;0
10811;18273;143000;140981;2018;1
15358;25463;143000;146212;-3212;0
17003;21415;143000;146039;-3039;0
12213;21945;143000;143046;-46;0
11784;18267;143000;141620;1379;1
12671;22843;143000;143627;-627;0
16727;16618;143000;144367;-1367;0
12432;24301;143000;143922;-922;0
15284;24845;143000;145971;-2971;0
14588;20655;143000;144211;-1211;0
12912;21246;143000;143289;-289;0
19588;27103;143000;149511;-6511;0
17616;18259;143000;145463;-2463;0
14840;18631;143000;143748;-748;0
12201;26395;143000;144420;-1420;0
12827;18363;143000;142338;661;1
18313;20999;143000;146774;-3774;0
15068;29534;143000;147286;-4286;0
13319;25043;143000;144737;-1737;0
13031;14961;143000;141416;1583;1
15333;19143;143000;144233;-1233;0
15066;21008;143000;144636;-1636;0
19633;17041;143000;146415;-3415;0
15592;14284;143000;142894;105;1
19295;18247;143000;146567;-3567;0
13316;14481;143000;141454;1545;1
14627;17871;143000;143372;-372;0
14018;22697;143000;144469;-1469;0
15385;18780;143000;144154;-1154;0
18886;16397;143000;145722;-2722;0
16094;13012;143000;142830;169;1
17548;27551;143000;148305;-5305;0
17972;23498;143000;147325;-4325;0
16321;19966;143000;145140;-2140;0
15985;18751;143000;144541;-1541;0
17891;25969;143000;148040;-5040;0
12433;21841;143000;143158;-158;0
17294;18923;143000;145457;-2457;0
12389;24850;143000;144064;-1064;0
16182;16091;143000;143844;-844;0
15328;18977;143000;144178;-1178;0
12398;22630;143000;143380;-380;0
13961;21014;143000;143909;-909;0
15020;12761;143000;142044;955;1
17276;17015;143000;144853;-1853;0
17722;17321;143000;145242;-2242;0
16514;29036;143000;148084;-5084;0
10773;16162;143000;140300;2699;1
11058;18437;143000;141194;1805;1
13090;26519;143000;145045;-2045;0
12426;26455;143000;144587;-1587;0
14564;17189;143000;143119;-119;0
20037;21743;143000;148142;-5142;0
12388;17700;143000;141842;1157;1
18970;22901;143000;147798;-4798;0
14874;20634;143000;144393;-1393;0
15835;26000;143000;146694;-3694;0
15524;14656;143000;142965;34;1
14396;12490;143000;141548;1451;1
21743;21616;143000;149227;-6227;0
10680;23612;143000;142553;446;1
11034;22643;143000;142485;514;1
13352;29239;143000;146062;-3062;0
17317;21996;143000;146427;-3427;0
20578;18335;143000;147440;-4440;0
11096;20127;143000;141744;1255;1
16277;14848;143000;143521;-521;0
13485;24136;143000;144565;-1565;0
15023;15755;143000;142976;23;1
14265;23799;143000;144975;-1975;0
19065;20959;143000;147257;-4257;0
17584;25970;143000;147837;-4837;0
13471;18877;143000;142922;77;1
13017;20945;143000;143265;-265;0
12541;27650;143000;145034;-2034;0
17192;17405;143000;144918;-1918;0
13534;20456;143000;143454;-454;0
16711;20241;143000;145482;-2482;0
10548;17741;143000;140642;2357;1
15431;20507;143000;144721;-1721;0
14569;19264;143000;143766;-766;0
15318;13108;143000;142348;651;1
17729;20286;143000;146167;-3167;0
11093;16166;143000;140512;2487;1
13338;16442;143000;142078;921;1
9967;27405;143000;143261;-261;0
12888;15349;143000;141442;1557;1
13539;18855;143000;142960;39;1
13110;19179;143000;142778;221;1
16707;21245;143000;145791;-2791;0
12466;26052;143000;144488;-1488;0
15617;20592;143000;144870;-1870;0
15138;20181;143000;144426;-1426;0
9785;15484;143000;139438;3561;1
14706;21959;143000;144694;-1694;0
13816;18883;143000;143152;-152;0
19303;29609;143000;150101;-7101;0
12013;12889;143000;140101;2898;1
11827;30272;143000;145378;-2378;0
16984;14927;143000;144012;-1012;0
19217;9865;143000;143912;-912;0
12114;23285;143000;143397;-397;0
18179;25874;143000;148200;-5200;0
18233;16944;143000;145462;-2462;0
17683;11133;143000;143294;-294;0
14385;21796;143000;144432;-1432;0
15339;20290;143000;144593;-1593;0
14026;16960;143000;142693;306;1
11098;14673;143000;140052;2947;1
12509;23113;143000;143604;-604;0
14137;19074;143000;143423;-423;0
13844;25688;143000;145284;-2284;0
18265;13784;143000;144501;-1501;0
15806;16748;143000;143801;-801;0
16606;14871;143000;143745;-745;0
16544;18338;143000;144781;-1781;0
13822;21251;143000;143891;-891;0
15937;17203;143000;144028;-1028;0
13041;22362;143000;143721;-721;0
18524;27500;143000;148933;-5933;0
14401;19136;143000;143616;-616;0
14476;19998;143000;143933;-933;0
19289;26159;143000;149020;-6020;0
13188;22541;143000;143874;-874;0
13050;18331;143000;142475;524;1
12060;15825;143000;141044;1955;1
11677;17469;143000;141302;1697;1
16137;24485;143000;146422;-3422;0
16678;18321;143000;144864;-1864;0
16844;18551;143000;145045;-2045;0
17568;24213;143000;147281;-4281;0
12223;17107;143000;141549;1450;1
14275;21160;143000;144161;-1161;0
14282;27608;143000;146169;-3169;0
15211;20272;143000;144503;-1503;0
15438;23342;143000;145606;-2606;0
19225;20358;143000;147176;-4176;0
16021;19179;143000;144697;-1697;0
16559;19493;143000;145150;-2150;0
16083;22891;143000;145891;-2891;0
14494;22099;143000;144598;-1598;0
16093;26592;143000;147048;-4048;0
12031;15484;143000;140919;2080;1
16842;34088;143000;149870;-6870;0
14564;19312;143000;143778;-778;0
12777;21369;143000;143239;-239;0
18459;14437;143000;144832;-1832;0
13091;17171;143000;142142;857;1
16906;18636;143000;145112;-2112;0
12934;16938;143000;141966;1033;1
10669;22027;143000;142053;946;1
13882;27154;143000;145764;-2764;0
13367;15969;143000;141950;1049;1
17334;18502;143000;145353;-2353;0
14061;21128;143000;144010;-1010;0
13681;28350;143000;146003;-3003;0
14603;23173;143000;145003;-2003;0
14615;20176;143000;144080;-1080;0
16066;16408;143000;143866;-866;0
15688;11727;143000;142163;836;1
13771;20004;143000;143470;-470;0
15850;20799;143000;145088;-2088;0
12427;23756;143000;143749;-749;0
13527;21394;143000;143741;-741;0
13736;11952;143000;140946;2053;1
15983;20274;143000;145012;-2012;0
17076;26020;143000;147518;-4518;0
12984;26324;143000;144914;-1914;0
14365;14711;143000;142218;781;1
17378;28108;143000;148366;-5366;0
14654;20692;143000;144266;-1266;0
15358;22917;143000;145421;-2421;0
16884;24575;143000;146943;-3943;0
18757;18784;143000;146379;-3379;0
17705;11121;143000;143305;-305;0
15787;18886;143000;144452;-1452;0
15822;20085;143000;144848;-1848;0
13709;19714;143000;143339;-339;0
14551;21530;143000;144458;-1458;0
15306;18396;143000;143983;-983;0
16504;25315;143000;146922;-3922;0
12034;21190;143000;142693;306;1
9696;25348;143000;142443;556;1
13025;17555;143000;142217;782;1
14407;21826;143000;144455;-1455;0
12872;23078;143000;143832;-832;0
14092;22812;143000;144554;-1554;0
15676;19738;143000;144644;-1644;0
14117;20229;143000;143768;-768;0
15026;19912;143000;144269;-1269;0
14786;19734;143000;144055;-1055;0
16965;23922;143000;146793;-3793;0
15439;18270;143000;144031;-1031;0
13064;21636;143000;143511;-511;0
12395;28202;143000;145109;-2109;0
16144;28475;143000;147666;-4666;0
12493;14915;143000;141047;1952;1
14999;17324;143000;143447;-447;0
14697;30294;143000;147277;-4277;0
11287;16435;143000;140724;2275;1
14264;22418;143000;144545;-1545;0
16315;24912;143000;146672;-3672;0
11220;18920;143000;141451;1548;1
16460;29892;143000;148315;-5315;0
15755;18861;143000;144423;-1423;0
16800;18782;143000;145088;-2088;0
14431;18143;143000;143327;-327;0
13606;17898;143000;142707;292;1
16829;22053;143000;146123;-3123;0
13884;26969;143000;145708;-2708;0
16273;25995;143000;146981;-3981;0
13344;23308;143000;144215;-1215;0
12764;17897;143000;142152;847;1
19432;11137;143000;144448;-1448;0
17619;17797;143000;145322;-2322;0
16578;14410;143000;143583;-583;0
13709;22577;143000;144228;-1228;0
15989;9976;143000;141818;1181;1
15222;21600;143000;144923;-1923;0
15504;26346;143000;146583;-3583;0
10679;12154;143000;138993;4006;1
14567;20886;143000;144269;-1269;0
16227;18524;143000;144630;-1630;0
13295;20167;143000;143207;-207;0
14106;24526;143000;145096;-2096;0
11729;19806;143000;142062;937;1
12070;24952;143000;143885;-885;0
17386;24632;143000;147291;-4291;0
20444;27799;143000;150291;-7291;0
16285;20411;143000;145254;-2254;0
13332;20302;143000;143273;-273;0
14332;22242;143000;144535;-1535;0
15872;27303;143000;147123;-4123;0
16347;19656;143000;145061;-2061;0
12573;18464;143000;142202;797;1
19304;19079;143000;146831;-3831;0
11546;14734;143000;140366;2633;1
15694;18119;143000;144153;-1153;0
15802;10221;143000;141770;1229;1
12140;24864;143000;143904;-904;0
14284;12669;143000;141530;1469;1
11167;17646;143000;141021;1978;1
12025;17447;143000;141525;1474;1
14573;27197;143000;146233;-3233;0
13033;32432;143000;146844;-3844;0
16201;17409;143000;144266;-1266;0
15525;19784;143000;144558;-1558;0
16010;27268;143000;147203;-4203;0
15812;27335;143000;147093;-4093;0
16356;16572;143000;144108;-1108;0
16828;11191;143000;142748;251;1
8247;21948;143000;140432;2567;1
10544;23138;143000;142316;683;1
13776;22081;143000;144119;-1119;0
15370;22301;143000;145238;-2238;0
13203;15271;143000;141625;1374;1
19809;20601;143000;147637;-4637;0
12188;18087;143000;141831;1168;1
15162;22826;143000;145264;-2264;0
16046;26480;143000;146982;-3982;0
16515;20581;143000;145459;-2459;0
13857;19719;143000;143438;-438;0
17041;16050;143000;144398;-1398;0
12371;19997;143000;142545;454;1
17032;25148;143000;147218;-4218;0
18554;23976;143000;147858;-4858;0
14445;29856;143000;146975;-3975;0
14021;22350;143000;144364;-1364;0
